0.80007264,0.820159,0.7575
0.85502016,0.659084333,0.7584
0.80650256,0.638422833,0.7576
0.872072,0.618130667,0.7524
0.90514224,0.7303155,0.758
1.01727744,0.699102833,0.7572
0.8546096,0.699155667,0.7574
1.00628048,0.785979833,0.7604
0.98508624,0.754282667,0.7568
0.8368176,0.695289667,0.7567
0.8526568,0.583909833,0.7529
1.04836496,0.599116333,0.7578
0.87709088,0.659640667,0.7584
0.82682256,0.726054,0.7599
0.80664896,0.614587,0.7569
0.99122224,0.646363167,0.7575
0.99130496,0.79938,0.7558
0.89198736,0.474920167,0.7627
0.81504176,0.517898833,0.7619
0.68490384,0.696284667,0.7647
0.79064912,0.817548167,0.7635
0.8093296,0.488436167,0.7621
0.81808032,0.638235333,0.7643
1.11237968,0.699129833,0.7632
0.88774336,0.734150333,0.7623
0.91470912,0.7162425,0.7634
0.8800496,0.5749845,0.7634
0.77906288,0.516109833,0.7641
0.90914656,0.677293167,0.7647
0.9795456,0.559426,0.7642
0.6737872,0.719483167,0.7637
0.99093488,0.660589333,0.7651
0.93868208,0.5046245,0.7644
0.7088824,0.732990333,0.7634
