1.1975318,0.944,0.671
1.1251852,0.9402,0.6728
1.2580024,0.9413,0.6753
1.0621566,0.9419,0.6737
1.2684626,0.9425,0.6715
1.0423232,0.9434,0.6719
1.1285652,0.9447,0.6699
1.1005488,0.9407,0.6719
1.0758528,0.9372,0.6763
0.976907,0.9382,0.6734
1.0585646,0.9402,0.6713
1.2775962,0.9409,0.6734
1.1153912,0.9393,0.6752
1.3168442,0.9366,0.6748
1.0371286,0.9363,0.6768
0.9920108,0.9392,0.675
0.9103358,0.94,0.6747
1.1941952,0.9387,0.6734
1.0688914,0.9381,0.6748
1.2224442,0.9359,0.6773
1.0168668,0.9408,0.6737
1.3224926,0.9384,0.6724
0.9843638,0.9378,0.6745
1.0563108,0.9376,0.675
1.071393,0.94,0.6731
1.0792598,0.9399,0.673
1.4224258,0.9413,0.6743
0.9435502,0.9371,0.6745
0.983042,0.9358,0.6736
1.0935912,0.9376,0.676
1.3207332,0.939,0.6756
1.0622278,0.9391,0.6762
0.899082,0.9401,0.6726
1.1552984,0.9411,0.6755
1.1229636,0.9388,0.6763
1.065775,0.9361,0.676
1.3985914,0.9377,0.6745
1.1031728,0.9377,0.675
1.3018538,0.9353,0.677
1.0865172,0.9358,0.6765
1.2359346,0.9379,0.6744
1.1163016,0.9364,0.6759
1.1100932,0.9342,0.6766
1.203415,0.9353,0.6758
0.9300844,0.9363,0.6756
1.0971404,0.9387,0.6747
1.0775294,0.933,0.676
0.7203072,0.9348,0.6755
1.5252562,0.9374,0.6745
1.1630144,0.94,0.6755
1.2037376,0.9374,0.6743
1.2470766,0.9358,0.6746
1.0441984,0.9386,0.6732
1.1784216,0.9363,0.6771
1.2317612,0.9374,0.6756
1.2169988,0.9337,0.6771
1.2046624,0.9335,0.6752
0.9898626,0.9397,0.6738
1.0082842,0.9356,0.673
1.235257,0.9406,0.6744
1.1504284,0.9377,0.6729
1.2951094,0.9391,0.6722
1.0154858,0.9372,0.6757
1.1840558,0.9377,0.6693
0.9814306,0.9361,0.6746
1.0437814,0.9395,0.6726
1.0000908,0.9336,0.6759
1.0687752,0.9429,0.6719
1.0081282,0.9492,0.6689
1.09009,0.9331,0.6759
1.1314278,0.9335,0.6753
1.2715968,0.934,0.6743
1.068262,0.9353,0.6768
1.2578506,0.9344,0.6758
1.2313578,0.9325,0.6719
1.046022,0.9312,0.6761
1.065821,0.9325,0.6755
1.3104562,0.9351,0.6752
1.0963636,0.9337,0.6752
1.0335282,0.9367,0.6745
1.0083112,0.9403,0.6735
1.2390278,0.9328,0.6765
1.2391312,0.9412,0.6726
1.1149842,0.9393,0.6722
1.0188022,0.9338,0.6742
0.8561298,0.9341,0.6734
0.9883114,0.9356,0.6748
1.011662,0.9317,0.6749
1.0226004,0.9328,0.6751
1.3904746,0.9347,0.6739
1.1096792,0.9355,0.674
1.1433864,0.9319,0.6755
1.100062,0.9367,0.6745
0.9738286,0.9385,0.6749
1.1364332,0.9333,0.6751
1.224432,0.9309,0.6776
0.842234,0.93,0.6748
1.2386686,0.9325,0.6742
1.1733526,0.9371,0.6755
0.886103,0.9346,0.6752
